CountFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
31165,DETAIL,ALLOCATION,101402010104,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102702061001,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31105,DETAIL,ALLOCATION,101900150208,NeDNR,2016,#N/A,,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500070505,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31115,DETAIL,ALLOCATION,102100070102,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102100090402,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702061005,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500090702,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500140306,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060104,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020407,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100040309,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702050104,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500080208,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102100040508,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070402,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702020301,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010808,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,101500041509,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102200030902,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102100090405,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102002010307,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160503,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080307,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010907,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702010105,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102001010905,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031103,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31131,DETAIL,ALLOCATION,102400060304,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31033,DETAIL,ALLOCATION,101900160702,NeDNR,2016,4,LODGEPOLE CREEK,41,http://www.westernstateswater.org/Nebraska
31057,DETAIL,ALLOCATION,102500021109,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31105,DETAIL,ALLOCATION,101800130303,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102200030602,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31153,DETAIL,ALLOCATION,102300060102,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500040805,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040303,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31143,DETAIL,ALLOCATION,102001030505,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101500071004,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400060301,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100030601,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
